pora	NM_001034982	chr10	+	35275984	35312880	35281254	35312006	16	35275984,35281226,35291599,35292102,35294262,35298642,35299943,35300392,35300687,35302409,35303946,35304200,35307561,35309376,35309878,35311861,	35276025,35281424,35291648,35292231,35294412,35298767,35300033,35300491,35300804,35302528,35304128,35304350,35307829,35309522,35309964,35312880,
tmem120a	NM_001082983	chr10	+	35265124	35275350	35265212	35275080	12	35265124,35266714,35266912,35267308,35267515,35267788,35270579,35270838,35271009,35272404,35274726,35274969,	35265290,35266833,35267029,35267368,35267611,35267878,35270645,35270900,35271102,35272469,35274795,35275350,
hhla2a.2	NR_137296	chr10	+	35446907	35452080	35452080	35452080	5	35446907,35449013,35449432,35451670,35451811,	35446968,35449340,35449540,35451733,35452080,
hhla2a.1	NM_001014327	chr10	+	35417098	35437620	35429448	35437430	7	35417098,35429299,35429807,35431552,35434422,35436624,35437353,	35417248,35429584,35430086,35431882,35434512,35436687,35437620,
mir132-2	NR_030081	chr10	+	35645016	35645135	35645135	35645135	1	35645016,	35645135,
zdhhc20a	NM_001083549	chr10	+	35554215	35580101	35554249	35576130	13	35554215,35560720,35560960,35563624,35565599,35567366,35567481,35571122,35573317,35573804,35575056,35576086,35579466,	35554367,35560747,35561055,35563745,35565669,35567399,35567602,35571255,35573444,35573888,35575157,35576135,35580101,
mir212-2	NR_161918	chr10	+	35644705	35644798	35644798	35644798	1	35644705,	35644798,
ovca2	NM_001020555	chr10	-	35664129	35668579	35664241	35668368	2	35664129,35668199,	35664756,35668579,
mir2184	NR_030648	chr10	-	35654244	35654354	35654354	35654354	1	35654244,	35654354,
hmgb1a	NM_199555	chr10	+	36026581	36031373	36029536	36030792	5	36026581,36029522,36029767,36030007,36030642,	36026635,36029683,36029913,36030182,36031373,
waif2	NM_001258231	chr10	+	36150910	36156622	36155680	36156622	3	36150910,36151070,36155656,	36150932,36151120,36156622,
smyd4	NM_001076594	chr10	+	36092604	36104569	36092681	36104494	10	36092604,36093249,36094900,36095086,36097833,36098179,36100989,36101211,36104153,36104364,	36092815,36093394,36094990,36096038,36098094,36098352,36101125,36101328,36104277,36104569,
or108-3	NM_001098773	chr10	+	36178737	36180091	36178999	36179977	2	36178737,36178929,	36178774,36180091,
or108-2	NM_001128407	chr10	+	36185006	36185987	36185006	36185987	1	36185006,	36185987,
si:ch211-215a9.5	NM_001200036	chr10	+	36197968	36200050	36199622	36199877	2	36197968,36199621,	36198047,36200050,
or109-6	NM_001128409	chr10	-	36221835	36222813	36221835	36222813	1	36221835,	36222813,
or109-3	NM_001128563	chr10	-	36235204	36236209	36235204	36236209	1	36235204,	36236209,
or106-12	NM_001256340	chr10	+	36265513	36266494	36265513	36266494	1	36265513,	36266494,
or106-11	NM_001256341	chr10	+	36272503	36273451	36272503	36273451	1	36272503,	36273451,
or106-9	NM_001256343	chr10	+	36285892	36286834	36285892	36286834	1	36285892,	36286834,
or106-8	NM_001256344	chr10	+	36294976	36295921	36294976	36295921	1	36294976,	36295921,
or106-7	NM_001256345	chr10	+	36299876	36300854	36299876	36300854	1	36299876,	36300854,
or106-6	NM_001256349	chr10	+	36303302	36304283	36303302	36304283	1	36303302,	36304283,
or110-2	NM_001128411	chr10	-	36253001	36253958	36253001	36253958	1	36253001,	36253958,
or109-4	NM_001128571	chr10	-	36230698	36231715	36230698	36231715	1	36230698,	36231715,
or108-1	NM_001128569	chr10	+	36194772	36195738	36194772	36195738	1	36194772,	36195738,
or109-1	NM_001128586	chr10	-	36243741	36244731	36243741	36244731	1	36243741,	36244731,
or109-2	NM_001130798	chr10	-	36239747	36240758	36239747	36240758	1	36239747,	36240758,
or109-5	NM_001130807	chr10	-	36224701	36225691	36224701	36225691	1	36224701,	36225691,
or109-7	NM_001130816	chr10	-	36218806	36219784	36218806	36219784	1	36218806,	36219784,
or106-5	NM_001256350	chr10	+	36309364	36310315	36309364	36310315	1	36309364,	36310315,
or106-4	NM_001256351	chr10	+	36314628	36315579	36314628	36315579	1	36314628,	36315579,
or106-3	NM_001256352	chr10	+	36323267	36324230	36323267	36324230	1	36323267,	36324230,
or106-2	NM_001256353	chr10	+	36329047	36330010	36329047	36330010	1	36329047,	36330010,
or104-2	NM_131170	chr10	+	36349232	36350693	36349450	36350410	1	36349232,	36350693,
or104-1	NM_001089440	chr10	+	36355184	36356168	36355184	36356168	1	36355184,	36356168,
or106-1	NM_001256354	chr10	+	36334860	36335820	36334860	36335820	1	36334860,	36335820,
or105-1	NM_001089442	chr10	+	36345210	36346188	36345210	36346188	1	36345210,	36346188,
ubl3a	NM_212686	chr10	-	36363312	36406391	36364874	36405803	6	36363312,36369003,36371788,36377146,36405776,36406183,	36364927,36369081,36371875,36377255,36406084,36406391,
nipblb	NM_001161447	chr10	-	36475859	36547128	36476566	36537129	47	36475859,36479111,36481864,36482429,36485061,36487466,36489854,36490349,36491773,36492026,36494305,36494543,36495564,36496287,36496506,36498194,36498351,36500099,36500547,36500775,36502228,36504145,36504447,36506024,36506250,36506576,36510146,36513093,36513277,36516044,36518265,36518579,36518742,36518965,36519132,36519309,36519735,36519968,36522237,36523498,36523717,36525634,36528495,36530522,36533307,36537065,36546808,	36476932,36479288,36482039,36482824,36485208,36487667,36489962,36490540,36491947,36492117,36494460,36494637,36495705,36496424,36496615,36498248,36498450,36500234,36500694,36500874,36502331,36504360,36504534,36506168,36506383,36506659,36510276,36513194,36513358,36516196,36518497,36518666,36518843,36519055,36519204,36519489,36519861,36521921,36522780,36523580,36523866,36525786,36528604,36530623,36533473,36537209,36547128,
alox5ap	NM_200061	chr10	+	36458575	36463837	36458625	36462945	5	36458575,36459517,36461904,36462338,36462782,	36458695,36459602,36461975,36462420,36463837,
uspl1	NM_001003880	chr10	+	36439292	36455963	36441219	36455683	9	36439292,36441130,36441566,36442758,36446583,36446782,36451377,36451595,36454442,	36439412,36441282,36441689,36443848,36446694,36446912,36451503,36451756,36455963,
ucp3	NM_200353	chr10	+	36650234	36656696	36650805	36656259	8	36650234,36650517,36650738,36651456,36651740,36653948,36654125,36656144,	36650344,36650639,36650931,36651664,36651938,36654050,36654306,36656696,
dnajb13	NM_001017606	chr10	-	36673398	36682500	36673437	36682416	8	36673398,36677529,36679344,36679548,36679745,36680658,36682123,36682348,	36673609,36677606,36679458,36679662,36679903,36680820,36682227,36682500,
mrpl48	NM_001013281	chr10	-	36684025	36691670	36684081	36691567	8	36684025,36685805,36685986,36688306,36689838,36690002,36691337,36691546,	36684162,36685895,36686089,36688476,36689912,36690034,36691390,36691670,
ucp2	NM_131176	chr10	+	36662694	36673377	36665775	36673198	8	36662694,36662924,36665677,36668549,36668839,36670062,36670244,36673083,	36662795,36663065,36665901,36668763,36669034,36670164,36670425,36673377,
dhrs13a.2	NM_001004641	chr10	-	36784750	36793412	36784806	36793398	5	36784750,36789879,36792588,36792789,36793271,	36785066,36790206,36792712,36792908,36793412,
dhrs13a.1	NM_001007363	chr10	-	36796017	36808042	36796149	36807929	5	36796017,36800397,36803816,36807506,36807868,	36796409,36800724,36803940,36807625,36808042,
cuedc1a	NM_001077461	chr10	+	37145006	37167448	37147243	37166796	11	37145006,37146982,37152072,37154490,37155084,37159417,37159786,37159952,37163196,37163341,37166795,	37145269,37147531,37152203,37154617,37155250,37159483,37159870,37160100,37163255,37163414,37167448,
bhlha9	NM_001202415	chr10	+	37927099	37928125	37927128	37927911	1	37927099,	37928125,
mirlet7c-2	NR_029984	chr10	-	38072076	38072168	38072168	38072168	1	38072076,	38072168,
mir99-2	NR_030051	chr10	-	38074311	38074391	38074391	38074391	1	38074311,	38074391,
mir125b-3	NR_030069	chr10	-	38051651	38051766	38051766	38051766	1	38051651,	38051766,
usp25	NM_001001886	chr10	-	38171040	38243579	38171700	38243409	24	38171040,38173222,38177944,38178345,38180717,38183057,38194324,38196131,38198954,38199264,38201508,38205122,38209173,38211798,38214963,38218940,38219288,38220736,38223545,38230172,38231132,38235871,38236147,38243367,	38171879,38173418,38178068,38178425,38180796,38183236,38194464,38196374,38199183,38199335,38201738,38205285,38209271,38211926,38215115,38219014,38219365,38220874,38223632,38230335,38231256,38236016,38236225,38243579,
serpinh1a	NM_001110374	chr10	+	38512266	38521713	38515453	38519258	5	38512266,38515430,38516110,38518641,38518955,	38512405,38516030,38516209,38518874,38521713,
samsn1b	NM_001006039	chr10	+	38417511	38428094	38417607	38427757	8	38417511,38417910,38418062,38420542,38422505,38422743,38425102,38427578,	38417661,38417985,38418188,38420663,38422657,38422950,38425253,38428094,
mmp30	NM_001040291	chr10	+	38643451	38662951	38643483	38662717	10	38643451,38646363,38655604,38656051,38656266,38657036,38658672,38658883,38660814,38662613,	38643585,38646605,38655751,38656179,38656428,38657187,38658800,38659043,38660918,38662951,
mmp13a	NM_001290479	chr10	+	38593656	38619868	38593692	38619658	10	38593656,38595089,38596265,38598272,38598483,38598729,38598942,38619121,38619364,38619557,	38593797,38595346,38596414,38598401,38598645,38598859,38599076,38619281,38619468,38619868,
tmprss2	NM_001008623	chr10	+	38707838	38729673	38708098	38729185	13	38707838,38708038,38712280,38715000,38718180,38718385,38722177,38723399,38724077,38726358,38727001,38727678,38729176,	38707941,38708116,38712557,38715093,38718297,38718513,38722221,38723562,38724247,38726454,38727144,38727831,38729673,
pcp4a	NM_001166122	chr10	-	38969428	39011519	38969928	39011412	3	38969428,38980259,39011403,	38970062,38980308,39011519,
slc37a4b	NM_001328095	chr10	-	39136105	39154495	39136677	39153541	10	39136105,39137216,39138854,39139960,39140428,39140607,39143795,39151980,39153393,39153957,	39136844,39137355,39138920,39140074,39140514,39140763,39144048,39152213,39153772,39154495,
rps25	NM_200815	chr10	-	39125636	39130838	39125778	39130822	6	39125636,39125773,39125778,39128498,39130405,39130819,	39125692,39125777,39125873,39128682,39130498,39130838,
foxred1	NM_001113578	chr10	+	39249034	39267443	39249077	39266470	11	39249034,39251250,39253804,39255537,39259963,39260133,39263488,39263696,39265711,39265927,39266215,	39249180,39251471,39253915,39255656,39260058,39260235,39263565,39263857,39265841,39266032,39267443,
dcps	NM_205588	chr10	+	39283998	39293639	39284008	39292847	6	39283998,39285174,39286830,39287049,39288937,39292580,	39284188,39285325,39286976,39287163,39289048,39293639,
smtlb	NM_001037674	chr10	-	39314577	39321366	39314704	39321330	5	39314577,39317640,39317929,39320174,39321314,	39314902,39317820,39318043,39320359,39321366,
kcnj1b	NM_001098734	chr10	+	39304435	39307819	39306367	39307495	2	39304435,39306360,	39304489,39307819,
ei24	NM_001017898	chr10	+	39199545	39207490	39199545	39206849	9	39199545,39200216,39200374,39202005,39204964,39205157,39205341,39206522,39206686,	39199692,39200277,39200441,39202130,39205084,39205269,39205453,39206597,39207490,
stt3a	NM_201458	chr10	+	39212897	39233130	39213597	39233130	17	39212897,39213562,39213764,39216558,39217530,39217752,39219300,39219507,39219762,39222123,39225280,39225450,39227447,39227756,39231007,39231214,39233012,	39212970,39213685,39213825,39216680,39217676,39217843,39219407,39219672,39219943,39222279,39225372,39225606,39227636,39227873,39231110,39231403,39233130,
cry5	NM_131788	chr10	-	39269183	39281442	39269183	39281442	10	39269183,39270490,39272859,39274818,39277038,39277944,39279810,39280050,39280236,39281227,	39269245,39270702,39273011,39274959,39277206,39278085,39279965,39280169,39280431,39281442,
smfn	NM_200744	chr10	+	39893446	39905253	39893541	39904888	7	39893446,39896710,39898253,39901211,39901406,39904542,39904770,	39893766,39896794,39898331,39901323,39901515,39904596,39905253,
git2b	NM_001362634	chr10	+	40284002	40317478	40284092	40313909	19	40284002,40287333,40290447,40290646,40290899,40293098,40295865,40296046,40296280,40296453,40296616,40296799,40298610,40300569,40301003,40303907,40307537,40311225,40313729,	40284144,40287467,40290560,40290752,40290986,40293229,40295960,40296092,40296332,40296526,40296714,40296911,40298753,40300722,40301213,40303990,40307726,40311289,40317478,
git2b	NM_001080188	chr10	+	40284002	40317478	40284092	40313909	20	40284002,40287333,40290447,40290646,40290899,40293098,40295865,40296046,40296280,40296453,40296616,40296799,40298610,40300569,40301003,40301389,40303907,40307537,40311225,40313729,	40284144,40287467,40290560,40290752,40290986,40293229,40295960,40296092,40296332,40296526,40296714,40296911,40298753,40300722,40301213,40301479,40303990,40307726,40311289,40317478,
zgc:172131	NM_001110413	chr10	+	40624701	40628088	40624809	40627438	2	40624701,40626788,	40624816,40628088,
taar19p	NM_001199914	chr10	+	40670846	40672605	40670876	40671884	1	40670846,	40672605,
pcna	NM_131404	chr10	-	40821803	40826678	40822224	40826416	6	40821803,40822963,40824426,40825128,40825618,40826195,	40822301,40823087,40824621,40825196,40825716,40826678,
trim69	NM_001302246	chr10	+	40836377	40851677	40836381	40851677	6	40836377,40839157,40843114,40848145,40848262,40851132,	40837014,40839253,40843348,40848168,40848378,40851677,
zgc:113625	NM_001013481	chr10	-	40787004	40819053	40787338	40818561	4	40787004,40815348,40818498,40818952,	40788105,40815460,40818613,40819053,
zgc:113625	NM_001361220	chr10	-	40787004	40791991	40787338	40791964	2	40787004,40791906,	40788105,40791991,
npffr1l1	NM_001171696	chr10	-	40953495	40964739	40953595	40964739	3	40953495,40961473,40964453,	40954406,40961573,40964739,
prlhr2b	NM_001115146	chr10	+	41252524	41260567	41252524	41260567	3	41252524,41259932,41260174,	41252952,41260174,41260567,
anxa4	NM_181764	chr10	+	41159398	41192883	41170035	41192668	13	41159398,41169986,41172984,41175940,41181513,41185106,41185295,41185820,41187521,41189817,41189992,41190126,41192608,	41159497,41170044,41173072,41176035,41181627,41185197,41185375,41185877,41187615,41189913,41190051,41190249,41192883,
adrb3b	NM_001135134	chr10	+	41199726	41214511	41206009	41214415	3	41199726,41205905,41214406,	41199760,41207218,41214511,
gpat4	NM_001040249	chr10	-	41362389	41399988	41362879	41397499	13	41362389,41366246,41368338,41368562,41370640,41370801,41371083,41373213,41376835,41379866,41380242,41397331,41399909,	41362988,41366326,41368467,41368648,41370696,41370917,41371177,41373303,41376910,41380149,41380312,41397869,41399988,
orai1b	NM_205600	chr10	+	41914139	41921390	41914223	41920927	2	41914139,41920378,	41914343,41921390,
morn3	NM_001017666	chr10	-	41926700	41939807	41926887	41935667	6	41926700,41929129,41931432,41933262,41935522,41939677,	41927001,41929314,41931592,41933420,41935673,41939807,
tmem120b	NM_001045230	chr10	+	41945889	41959934	41945889	41959226	12	41945889,41945975,41948036,41951066,41951204,41951390,41953792,41953937,41954408,41954600,41957115,41959112,	41945910,41946094,41948153,41951126,41951300,41951480,41953858,41953999,41954501,41954665,41957184,41959934,
car15	NM_001045139	chr10	-	42026941	42039169	42027044	42039128	9	42026941,42029519,42030827,42031062,42031212,42033980,42036681,42036948,42039067,	42027059,42029639,42030988,42031129,42031305,42034126,42036858,42036975,42039169,
dusp11	NM_001328370	chr10	-	42134255	42147336	42138157	42146785	10	42134255,42140166,42141173,42141324,42141489,42143039,42143331,42146589,42146750,42147255,	42138446,42140313,42141249,42141371,42141550,42143163,42143463,42146665,42146825,42147336,
stambpa	NM_200498	chr10	-	42111287	42131353	42112323	42128939	11	42111287,42114308,42115164,42116937,42119728,42119951,42123305,42125464,42125659,42128736,42131243,	42112380,42114408,42115277,42117075,42119853,42120008,42123597,42125560,42125735,42128947,42131353,
ess2	NM_001089330	chr10	-	42089266	42108146	42090095	42107866	10	42089266,42093904,42094763,42098501,42101032,42101477,42104238,42105498,42105859,42107740,	42090372,42094020,42094873,42098604,42101163,42101595,42104408,42105588,42106028,42108146,
npy8ar	NM_131437	chr10	+	42462658	42463780	42462658	42463780	1	42462658,	42463780,
